"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Cluster_str","Inference","Chain","Model","Cluster_plt","Ontology"
"32","K18
(11)","GO:0006974","cellular response to DNA damage stimulus",0.454545454545455,"81/549",0.0138684105630531,0.0344932262722091,0.0174056974677995,"851811/852295/851810/855700/852283",5,"K18 (11)","Consensus clustering",NA,"Consensus Clustering",18,"BP"
"33","K21
(20)","GO:0006260","DNA replication",0.6,"51/549",8.25691763360414e-09,2.51010296061566e-06,1.99035172431089e-06,"853500/853821/852245/855448/856305/851391/851671/851266/850793/855621/855950/853747",12,"K21 (20)","Consensus clustering",NA,"Consensus Clustering",21,"BP"
"34","K21
(20)","GO:0006281","DNA repair",0.65,"72/549",4.49948393767741e-08,5.40620761343642e-06,4.28677819763483e-06,"853500/853821/855448/856305/851391/851671/851266/850793/855621/855950/851561/853747/851691",13,"K21 (20)","Consensus clustering",NA,"Consensus Clustering",21,"BP"
"35","K21
(20)","GO:0006261","DNA-dependent DNA replication",0.55,"47/549",5.3350733027333e-08,5.40620761343642e-06,4.28677819763483e-06,"853500/853821/852245/855448/856305/851391/851671/851266/850793/855621/855950",11,"K21 (20)","Consensus clustering",NA,"Consensus Clustering",21,"BP"
"36","K21
(20)","GO:0006259","DNA metabolic process",0.7,"95/549",1.44482330796149e-07,1.09806571405074e-05,8.70696151376796e-06,"853500/853821/852245/855448/856305/851391/851671/851266/850793/855621/855950/851561/853747/851691",14,"K21 (20)","Consensus clustering",NA,"Consensus Clustering",21,"BP"
"37","K21
(20)","GO:0006974","cellular response to DNA damage stimulus",0.65,"81/549",2.10676790298306e-07,1.2809148850137e-05,1.01568389428025e-05,"853500/853821/855448/856305/851391/851671/851266/850793/855621/855950/851561/853747/851691",13,"K21 (20)","Consensus clustering",NA,"Consensus Clustering",21,"BP"
"38","K21
(20)","GO:0033554","cellular response to stress",0.7,"110/549",1.07853001420051e-06,4.09841405396193e-05,3.2497812269989e-05,"853500/853821/855448/856305/851391/851671/853327/851266/850793/855621/855950/851561/853747/851691",14,"K21 (20)","Consensus clustering",NA,"Consensus Clustering",21,"BP"
"39","K21
(20)","GO:0044249","cellular biosynthetic process",0.8,"188/549",2.63204677405602e-05,0.000364500214861115,0.000289025447379486,"853500/855447/853821/855217/852245/855448/856305/851391/851671/853327/851266/850793/855621/855950/853747/851102",16,"K21 (20)","Consensus clustering",NA,"Consensus Clustering",21,"BP"
"40","K21
(20)","GO:1901576","organic substance biosynthetic process",0.8,"190/549",3.0768711326166e-05,0.000406682097528455,0.000322472992846316,"853500/855447/853821/855217/852245/855448/856305/851391/851671/853327/851266/850793/855621/855950/853747/851102",16,"K21 (20)","Consensus clustering",NA,"Consensus Clustering",21,"BP"
"41","K21
(20)","GO:0009058","biosynthetic process",0.8,"191/549",3.32419181564972e-05,0.000421064296648964,0.000333877160431485,"853500/855447/853821/855217/852245/855448/856305/851391/851671/853327/851266/850793/855621/855950/853747/851102",16,"K21 (20)","Consensus clustering",NA,"Consensus Clustering",21,"BP"
"42","K27
(9)","GO:0006810","transport",0.777777777777778,"86/549",5.13070824316931e-05,0.00613208876811729,0.00533667070577966,"850490/852129/851949/855669/855458/854170/851462",7,"K27 (9)","Consensus clustering",NA,"Consensus Clustering",27,"BP"
"43","K27
(9)","GO:0051179","localization",0.888888888888889,"138/549",9.65683270569653e-05,0.00613208876811729,0.00533667070577966,"852751/850490/852129/851949/855669/855458/854170/851462",8,"K27 (9)","Consensus clustering",NA,"Consensus Clustering",27,"BP"
"44","K27
(9)","GO:0051234","establishment of localization",0.777777777777778,"101/549",0.000155261845563896,0.00657275146220491,0.00572017325761721,"850490/852129/851949/855669/855458/854170/851462",7,"K27 (9)","Consensus clustering",NA,"Consensus Clustering",27,"BP"
"45","K27
(9)","GO:0016192","vesicle-mediated transport",0.444444444444444,"22/549",0.000215313965024613,0.00683621838953148,0.00594946482304853,"852129/851949/855458/854170",4,"K27 (9)","Consensus clustering",NA,"Consensus Clustering",27,"BP"
"46","K42
(11)","GO:0000278","mitotic cell cycle",0.909090909090909,"142/549",8.99867549159712e-06,0.00245663840920601,0.002140737538001,"852099/853100/852787/855636/854249/851957/850639/852274/856577/852249",10,"K42 (11)","Consensus clustering",NA,"Consensus Clustering",42,"BP"
"47","K42
(11)","GO:0007049","cell cycle",1,"210/549",2.17378601482347e-05,0.00296721791023403,0.00258566125973739,"852099/853100/852787/855636/854249/851957/850639/852274/856577/855555/852249",11,"K42 (11)","Consensus clustering",NA,"Consensus Clustering",42,"BP"
"48","K42
(11)","GO:0007010","cytoskeleton organization",0.636363636363636,"68/549",7.36352920997509e-05,0.0062661106775812,0.00546034707203914,"852099/852787/851957/850639/856577/855555/852249",7,"K42 (11)","Consensus clustering",NA,"Consensus Clustering",42,"BP"
"49","K42
(11)","GO:1903047","mitotic cell cycle process",0.818181818181818,"135/549",9.18111454590652e-05,0.0062661106775812,0.00546034707203914,"852099/853100/852787/855636/854249/851957/850639/856577/852249",9,"K42 (11)","Consensus clustering",NA,"Consensus Clustering",42,"BP"
"50","K42
(11)","GO:1902850","microtubule cytoskeleton organization involved in mitosis",0.363636363636364,"23/549",0.000640190509203667,0.0349544018025202,0.030459590543164,"852099/851957/856577/852249",4,"K42 (11)","Consensus clustering",NA,"Consensus Clustering",42,"BP"
"51","K46
(11)","GO:0007088","regulation of mitotic nuclear division",0.454545454545455,"33/549",0.000206512631080168,0.0372090025201261,0.0302656958297676,"853513/855859/854240/853880/852655",5,"K46 (11)","Consensus clustering",NA,"Consensus Clustering",46,"BP"
"52","K46
(11)","GO:0051129","negative regulation of cellular component organization",0.454545454545455,"36/549",0.000318723279657168,0.0372090025201261,0.0302656958297676,"853513/855859/854240/853880/852655",5,"K46 (11)","Consensus clustering",NA,"Consensus Clustering",46,"BP"
"53","K46
(11)","GO:0051783","regulation of nuclear division",0.454545454545455,"39/549",0.000472900162327347,0.0372090025201261,0.0302656958297676,"853513/855859/854240/853880/852655",5,"K46 (11)","Consensus clustering",NA,"Consensus Clustering",46,"BP"
"54","K46
(11)","GO:0010970","transport along microtubule",0.272727272727273,"12/549",0.00119785292871177,0.0372090025201261,0.0302656958297676,"855859/854889/852655",3,"K46 (11)","Consensus clustering",NA,"Consensus Clustering",46,"BP"
"55","K46
(11)","GO:0030473","nuclear migration along microtubule",0.272727272727273,"12/549",0.00119785292871177,0.0372090025201261,0.0302656958297676,"855859/854889/852655",3,"K46 (11)","Consensus clustering",NA,"Consensus Clustering",46,"BP"
"56","K54
(15)","GO:0051785","positive regulation of nuclear division",0.266666666666667,"10/549",6.94260735709985e-05,0.0202029874091606,0.0178315388961301,"855013/856236/852762/856557",4,"K54 (15)","Consensus clustering",NA,"Consensus Clustering",54,"BP"
"57","K60
(16)","GO:0042254","ribosome biogenesis",0.75,"22/549",7.91754196821783e-16,1.01344537193188e-13,8.41759725042107e-14,"854221/852569/853784/851497/853956/856553/855408/850982/854021/851208/851403/851656",12,"K60 (16)","Consensus clustering",NA,"Consensus Clustering",60,"BP"
"58","K60
(16)","GO:0022613","ribonucleoprotein complex biogenesis",0.75,"23/549",1.64390795083064e-15,1.05210108853161e-13,8.73866858073129e-14,"854221/852569/853784/851497/853956/856553/855408/850982/854021/851208/851403/851656",12,"K60 (16)","Consensus clustering",NA,"Consensus Clustering",60,"BP"
"59","K60
(16)","GO:0034470","ncRNA processing",0.6875,"22/549",9.06087598693566e-14,3.86597375442588e-12,3.21104727958071e-12,"854221/853996/853784/853956/856553/855408/850982/854021/851208/851403/851656",11,"K60 (16)","Consensus clustering",NA,"Consensus Clustering",60,"BP"
"60","K60
(16)","GO:0006364","rRNA processing",0.625,"17/549",2.29705140624721e-13,5.88045159999286e-12,4.88425667433618e-12,"854221/853784/853956/856553/855408/850982/854021/851208/851403/851656",10,"K60 (16)","Consensus clustering",NA,"Consensus Clustering",60,"BP"
"61","K60
(16)","GO:0016072","rRNA metabolic process",0.625,"17/549",2.29705140624721e-13,5.88045159999286e-12,4.88425667433618e-12,"854221/853784/853956/856553/855408/850982/854021/851208/851403/851656",10,"K60 (16)","Consensus clustering",NA,"Consensus Clustering",60,"BP"
"62","K66
(2)","GO:0006811","ion transport",1,"12/549",0.000438753938813769,0.0329065454110327,0.0309436988426553,"856272/851597",2,"K66 (2)","Consensus clustering",NA,"Consensus Clustering",66,"BP"
"63","K67
(5)","GO:0042254","ribosome biogenesis",0.6,"22/549",0.000532556040481852,0.0393911190592988,0.0385714752110637,"851240/850551/855613",3,"K67 (5)","Consensus clustering",NA,"Consensus Clustering",67,"BP"
"64","K67
(5)","GO:0022613","ribonucleoprotein complex biogenesis",0.6,"23/549",0.000610715024175175,0.0393911190592988,0.0385714752110637,"851240/850551/855613",3,"K67 (5)","Consensus clustering",NA,"Consensus Clustering",67,"BP"
"65","K68
(5)","GO:0006348","chromatin silencing at telomere",0.6,"21/549",0.00046123173847946,0.037016322763308,0.0255206411172083,"851772/856680/850980",3,"K68 (5)","Consensus clustering",NA,"Consensus Clustering",68,"BP"
"66","K68
(5)","GO:0000724","double-strand break repair via homologous recombination",0.6,"29/549",0.0012388177688074,0.037016322763308,0.0255206411172083,"851772/856680/850980",3,"K68 (5)","Consensus clustering",NA,"Consensus Clustering",68,"BP"
"67","K68
(5)","GO:0006342","chromatin silencing",0.6,"30/549",0.001372552751953,0.037016322763308,0.0255206411172083,"851772/856680/850980",3,"K68 (5)","Consensus clustering",NA,"Consensus Clustering",68,"BP"
"68","K68
(5)","GO:0016458","gene silencing",0.6,"30/549",0.001372552751953,0.037016322763308,0.0255206411172083,"851772/856680/850980",3,"K68 (5)","Consensus clustering",NA,"Consensus Clustering",68,"BP"
"69","K68
(5)","GO:0040029","regulation of gene expression, epigenetic",0.6,"30/549",0.001372552751953,0.037016322763308,0.0255206411172083,"851772/856680/850980",3,"K68 (5)","Consensus clustering",NA,"Consensus Clustering",68,"BP"
"70","K2
(86)","GO:0045229","external encapsulating structure organization",0.22093023255814,"38/549",2.42867473456619e-07,4.5863044983794e-05,4.45800105342711e-05,"851625/855529/852856/852141/856861/850992/856546/853102/855352/851055/852897/855438/853766/854953/856357/856272/853045/855562/853281",19,"K2 (86)","Bayesian",1,"Bayesian: chain 1",2,"BP"
"71","K2
(86)","GO:0071555","cell wall organization",0.22093023255814,"38/549",2.42867473456619e-07,4.5863044983794e-05,4.45800105342711e-05,"851625/855529/852856/852141/856861/850992/856546/853102/855352/851055/852897/855438/853766/854953/856357/856272/853045/855562/853281",19,"K2 (86)","Bayesian",1,"Bayesian: chain 1",2,"BP"
"72","K2
(86)","GO:0071554","cell wall organization or biogenesis",0.232558139534884,"42/549",3.09885439079689e-07,4.5863044983794e-05,4.45800105342711e-05,"851625/855529/852856/852141/856861/850992/856546/853102/851246/855352/851055/852897/855438/853766/854953/856357/856272/853045/855562/853281",20,"K2 (86)","Bayesian",1,"Bayesian: chain 1",2,"BP"
"73","K7
(51)","GO:0051641","cellular localization",0.411764705882353,"96/549",2.27034629509885e-05,0.0102392617908958,0.00955935282146883,"854156/851462/851226/852675/850447/853880/854889/853539/853818/851708/851813/852248/852427/851926/854945/855345/854296/854974/851240/853729/853283",21,"K7 (51)","Bayesian",1,"Bayesian: chain 1",7,"BP"
"74","K10
(9)","GO:0032787","monocarboxylic acid metabolic process",0.555555555555556,"14/549",5.84691782063045e-07,0.000138571952348942,0.000132324982256373,"854556/854529/854706/850317/850614",5,"K10 (9)","Bayesian",1,"Bayesian: chain 1",10,"BP"
"75","K10
(9)","GO:0019752","carboxylic acid metabolic process",0.555555555555556,"19/549",3.29164208535812e-06,0.000258414606496755,0.000246765002872762,"854556/854529/854706/850317/850614",5,"K10 (9)","Bayesian",1,"Bayesian: chain 1",10,"BP"
"76","K10
(9)","GO:0006082","organic acid metabolic process",0.555555555555556,"20/549",4.36142795775114e-06,0.000258414606496755,0.000246765002872762,"854556/854529/854706/850317/850614",5,"K10 (9)","Bayesian",1,"Bayesian: chain 1",10,"BP"
"77","K10
(9)","GO:0043436","oxoacid metabolic process",0.555555555555556,"20/549",4.36142795775114e-06,0.000258414606496755,0.000246765002872762,"854556/854529/854706/850317/850614",5,"K10 (9)","Bayesian",1,"Bayesian: chain 1",10,"BP"
"78","K10
(9)","GO:0044281","small molecule metabolic process",0.666666666666667,"40/549",7.38463029386191e-06,0.000350031475929055,0.000334251686985329,"854556/854529/852846/854706/850317/850614",6,"K10 (9)","Bayesian",1,"Bayesian: chain 1",10,"BP"
"79","K11
(15)","GO:0044770","cell cycle phase transition",0.533333333333333,"63/549",6.59952597894882e-05,0.00993228659831798,0.0086141181198911,"856847/853952/853003/855819/856559/854555/854554/854232",8,"K11 (15)","Bayesian",1,"Bayesian: chain 1",11,"BP"
"80","K11
(15)","GO:0044772","mitotic cell cycle phase transition",0.533333333333333,"63/549",6.59952597894882e-05,0.00993228659831798,0.0086141181198911,"856847/853952/853003/855819/856559/854555/854554/854232",8,"K11 (15)","Bayesian",1,"Bayesian: chain 1",11,"BP"
"81","K11
(15)","GO:0051171","regulation of nitrogen compound metabolic process",0.666666666666667,"121/549",0.000213690072646609,0.0174954840277171,0.0151735619474518,"856847/853952/855217/853003/855861/856558/855819/856559/854554/854232",10,"K11 (15)","Bayesian",1,"Bayesian: chain 1",11,"BP"
"82","K11
(15)","GO:0080090","regulation of primary metabolic process",0.666666666666667,"125/549",0.000287405830125761,0.0174954840277171,0.0151735619474518,"856847/853952/855217/853003/855861/856558/855819/856559/854554/854232",10,"K11 (15)","Bayesian",1,"Bayesian: chain 1",11,"BP"
"83","K11
(15)","GO:0000082","G1/S transition of mitotic cell cycle",0.333333333333333,"26/549",0.000348747189921271,0.0174954840277171,0.0151735619474518,"856847/853952/853003/855819/854232",5,"K11 (15)","Bayesian",1,"Bayesian: chain 1",11,"BP"
"84","K12
(17)","GO:0006333","chromatin assembly or disassembly",0.529411764705882,"34/549",7.74922352105502e-08,2.02254733899536e-05,1.32144653727465e-05,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K12 (17)","Bayesian",1,"Bayesian: chain 1",12,"BP"
"85","K12
(17)","GO:0006325","chromatin organization",0.529411764705882,"58/549",1.11822356348594e-05,0.00145928175034915,0.00095343272255117,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K12 (17)","Bayesian",1,"Bayesian: chain 1",12,"BP"
"86","K12
(17)","GO:0048523","negative regulation of cellular process",0.647058823529412,"107/549",4.24253358645385e-05,0.00369100422021485,0.00241154540703693,"856554/852119/851457/851691/855976/851811/851810/855700/852283/855743/852294",11,"K12 (17)","Bayesian",1,"Bayesian: chain 1",12,"BP"
"87","K12
(17)","GO:0048519","negative regulation of biological process",0.647058823529412,"112/549",6.75906883766168e-05,0.00441029241657425,0.00288149776763472,"856554/852119/851457/851691/855976/851811/851810/855700/852283/855743/852294",11,"K12 (17)","Bayesian",1,"Bayesian: chain 1",12,"BP"
"88","K12
(17)","GO:0034293","sexual sporulation",0.235294117647059,"11/549",0.00018326152359155,0.00797187627623244,0.0052084854073388,"855701/852295/855700/852294",4,"K12 (17)","Bayesian",1,"Bayesian: chain 1",12,"BP"
"89","K12
(17)","GO:0006259","DNA metabolic process",0.529411764705882,"95/549",0.000709331781703436,0.0167311704521208,0.0109314362300608,"851457/851856/851691/855976/851811/852295/851810/855700/852283",9,"K12 (17)","Bayesian",1,"Bayesian: chain 1",12,"BP"
"90","K12
(17)","GO:0006974","cellular response to DNA damage stimulus",0.470588235294118,"81/549",0.00127449771361437,0.0195672884266677,0.0127844352696922,"851457/851856/851691/851811/852295/851810/855700/852283",8,"K12 (17)","Bayesian",1,"Bayesian: chain 1",12,"BP"
"91","K12
(17)","GO:0006281","DNA repair",0.411764705882353,"72/549",0.00330091414797059,0.0331360997161663,0.0216497203227221,"851856/851691/851811/852295/851810/855700/852283",7,"K12 (17)","Bayesian",1,"Bayesian: chain 1",12,"BP"
"92","K13
(14)","GO:0006974","cellular response to DNA damage stimulus",0.785714285714286,"81/549",9.74542173798801e-08,1.91984808238364e-05,1.42590907534772e-05,"851399/850584/853752/855642/854315/850719/854198/855459/850540/855067/852258",11,"K13 (14)","Bayesian",1,"Bayesian: chain 1",13,"BP"
"93","K13
(14)","GO:0006281","DNA repair",0.714285714285714,"72/549",5.46421770653419e-07,5.38225444093618e-05,3.99750663793817e-05,"850584/853752/855642/854315/850719/854198/855459/850540/855067/852258",10,"K13 (14)","Bayesian",1,"Bayesian: chain 1",13,"BP"
"94","K13
(14)","GO:0006302","double-strand break repair",0.571428571428571,"43/549",1.56841958216875e-06,0.000102992885895748,7.64948497970024e-05,"850584/853752/854315/850719/854198/855459/850540/852258",8,"K13 (14)","Bayesian",1,"Bayesian: chain 1",13,"BP"
"95","K13
(14)","GO:0033554","cellular response to stress",0.785714285714286,"110/549",2.88234229731023e-06,0.000141955358142529,0.000105433047191085,"851399/850584/853752/855642/854315/850719/854198/855459/850540/855067/852258",11,"K13 (14)","Bayesian",1,"Bayesian: chain 1",13,"BP"
"96","K13
(14)","GO:0006950","response to stress",0.785714285714286,"121/549",8.06185488100786e-06,0.000283272046186775,0.000210391741490579,"851399/850584/853752/855642/854315/850719/854198/855459/850540/855067/852258",11,"K13 (14)","Bayesian",1,"Bayesian: chain 1",13,"BP"
"97","K13
(14)","GO:0006259","DNA metabolic process",0.714285714285714,"95/549",8.62757501076473e-06,0.000283272046186775,0.000210391741490579,"850584/853752/855642/854315/850719/854198/855459/850540/855067/852258",10,"K13 (14)","Bayesian",1,"Bayesian: chain 1",13,"BP"
"98","K13
(14)","GO:0006260","DNA replication",0.428571428571429,"51/549",0.000810808763565562,0.0106486217614944,0.0079089416235518,"850584/853752/854315/855459/855067/852258",6,"K13 (14)","Bayesian",1,"Bayesian: chain 1",13,"BP"
"99","K13
(14)","GO:0006261","DNA-dependent DNA replication",0.357142857142857,"47/549",0.00414125500909877,0.037083056217839,0.0275423180030971,"853752/854315/855459/855067/852258",5,"K13 (14)","Bayesian",1,"Bayesian: chain 1",13,"BP"
"100","K14
(27)","GO:0006260","DNA replication",0.592592592592593,"51/549",1.76642570210268e-11,6.02351164417013e-09,4.68567659926184e-09,"853500/853821/852245/855448/856305/851391/851671/851266/850297/850793/855621/855950/853747/854063/855404/855102",16,"K14 (27)","Bayesian",1,"Bayesian: chain 1",14,"BP"
"101","K14
(27)","GO:0006261","DNA-dependent DNA replication",0.555555555555556,"47/549",8.29687938055574e-11,1.41461793438475e-08,1.10042821257897e-08,"853500/853821/852245/855448/856305/851391/851671/851266/850297/850793/855621/855950/854063/855404/855102",15,"K14 (27)","Bayesian",1,"Bayesian: chain 1",14,"BP"
"102","K14
(27)","GO:0006281","DNA repair",0.62962962962963,"72/549",4.96795847289801e-10,5.6469127975274e-08,4.39272117603613e-08,"853500/853821/855448/856305/851391/853371/851671/851266/850297/850793/855621/855950/851561/853747/854063/855404/855102",17,"K14 (27)","Bayesian",1,"Bayesian: chain 1",14,"BP"
"103","K14
(27)","GO:0006974","cellular response to DNA damage stimulus",0.62962962962963,"81/549",3.93266274515551e-09,3.35259499024508e-07,2.60797634678734e-07,"853500/853821/855448/856305/851391/853371/851671/851266/850297/850793/855621/855950/851561/853747/854063/855404/855102",17,"K14 (27)","Bayesian",1,"Bayesian: chain 1",14,"BP"
"104","K14
(27)","GO:0006259","DNA metabolic process",0.666666666666667,"95/549",5.6519064183657e-09,3.85460017732541e-07,2.99848508932243e-07,"853500/853821/852245/855448/856305/851391/853371/851671/851266/850297/850793/855621/855950/851561/853747/854063/855404/855102",18,"K14 (27)","Bayesian",1,"Bayesian: chain 1",14,"BP"
